src,dst,edgeType,targetLaw
reg:S.L.403.26/9,reg:S.L.403.26/9,INTERNAL_REF,
reg:S.L.403.26/9,reg:S.L.403.26/9,INTERNAL_REF,
reg:S.L.403.26/10,reg:S.L.403.19/8,EXTERNAL_REF,S.L. 403.19
reg:S.L.403.26/10,reg:S.L.403.26/First Schedule,INTERNAL_REF,
reg:S.L.403.26/10,reg:S.L.403.19/8,EXTERNAL_REF,S.L. 403.19
reg:S.L.403.26/10,reg:S.L.403.26/First Schedule,INTERNAL_REF,
reg:S.L.403.26/10,reg:S.L.403.26/(4),INTERNAL_REF,
reg:S.L.403.26/10,reg:S.L.403.26/Second Schedule,INTERNAL_REF,
reg:S.L.403.26/10,reg:S.L.403.26/(4),INTERNAL_REF,
reg:S.L.403.26/10,reg:S.L.403.26/(3),INTERNAL_REF,
reg:S.L.403.26/11,law:S.L.386.16,EXTERNAL_REF,S.L. 386.16
reg:S.L.403.26/11,reg:S.L.403.26/First Schedule,INTERNAL_REF,
reg:S.L.403.26/11,reg:S.L.403.26/33,INTERNAL_REF,
reg:S.L.403.26/11,reg:S.L.403.26/First Schedule,INTERNAL_REF,
reg:S.L.403.26/11,reg:S.L.403.26/11,INTERNAL_REF,
reg:S.L.403.26/11,reg:S.L.403.26/Second Schedule,INTERNAL_REF,
reg:S.L.403.26/11,reg:S.L.403.26/11,INTERNAL_REF,
reg:S.L.403.26/11,reg:S.L.403.26/11,INTERNAL_REF,
reg:S.L.403.26/11,reg:S.L.403.26/Second Schedule,INTERNAL_REF,
reg:S.L.403.26/11,reg:S.L.403.26/11,INTERNAL_REF,
reg:S.L.403.26/11,reg:S.L.403.26/11,INTERNAL_REF,
reg:S.L.403.26/11,reg:S.L.403.26/11,INTERNAL_REF,
reg:S.L.403.26/11,reg:S.L.403.26/11,INTERNAL_REF,
reg:S.L.403.26/11,reg:S.L.403.26/11,INTERNAL_REF,
reg:S.L.403.26/11,reg:S.L.403.26/11,INTERNAL_REF,
reg:S.L.403.26/12,reg:S.L.403.26/3,INTERNAL_REF,
reg:S.L.403.26/12,art:SolvencyIIDirective/146,EXTERNAL_REF,Solvency II Directive
reg:S.L.403.26/12,reg:S.L.403.14/3,EXTERNAL_REF,S.L. 403.14
reg:S.L.403.26/12,reg:S.L.403.26/12,INTERNAL_REF,
reg:S.L.403.26/12,reg:S.L.403.26/Second Schedule,INTERNAL_REF,
reg:S.L.403.26/12,reg:S.L.403.26/12,INTERNAL_REF,
reg:S.L.403.26/12,reg:S.L.403.14/3,EXTERNAL_REF,S.L. 403.14
reg:S.L.403.26/12,reg:S.L.403.26/12,INTERNAL_REF,
reg:S.L.403.26/13,art:Cap.403/33,EXTERNAL_REF,Cap. 403
reg:S.L.403.26/13,reg:S.L.403.26/First Schedule,INTERNAL_REF,
reg:S.L.403.26/13,reg:S.L.403.26/First Schedule,INTERNAL_REF,
reg:S.L.403.26/14,reg:S.L.403.26/3,INTERNAL_REF,
reg:S.L.403.26/14,reg:S.L.403.26/3,INTERNAL_REF,
reg:S.L.403.26/14,reg:S.L.403.26/4,INTERNAL_REF,
reg:S.L.403.26/14,reg:S.L.403.26/5,INTERNAL_REF,
reg:S.L.403.26/14,reg:S.L.403.26/6,INTERNAL_REF,
reg:S.L.403.26/14,reg:S.L.403.26/8,INTERNAL_REF,
reg:S.L.403.26/14,reg:S.L.403.26/9,INTERNAL_REF,
reg:S.L.403.26/14,reg:S.L.403.26/10,INTERNAL_REF,
reg:S.L.403.26/14,reg:S.L.403.26/11,INTERNAL_REF,
reg:S.L.405.01/2,art:Cap.405/25,EXTERNAL_REF,Cap. 405
reg:S.L.405.01/2,reg:S.L.405.01/3,INTERNAL_REF,
reg:S.L.405.01/2,art:Cap.386/400,EXTERNAL_REF,Cap. 386
reg:S.L.405.01/5,reg:S.L.405.01/4,INTERNAL_REF,
reg:S.L.405.01/8,reg:S.L.405.01/8,INTERNAL_REF,
reg:S.L.405.01/8,reg:S.L.405.01/8,INTERNAL_REF,
reg:S.L.405.01/8,reg:S.L.405.01/8,INTERNAL_REF,
reg:S.L.405.01/9,reg:S.L.405.01/5,INTERNAL_REF,
reg:S.L.405.01/9,reg:S.L.405.01/5,INTERNAL_REF,
reg:S.L.405.01/9,reg:S.L.405.01/5,INTERNAL_REF,
reg:S.L.405.01/9,reg:S.L.405.01/5,INTERNAL_REF,
reg:S.L.405.01/9,reg:S.L.405.01/5,INTERNAL_REF,
reg:S.L.405.01/10,reg:S.L.405.01/5,INTERNAL_REF,
reg:S.L.405.01/10,reg:S.L.405.01/9,INTERNAL_REF,
reg:S.L.405.01/10,reg:S.L.405.01/10,INTERNAL_REF,
reg:S.L.405.01/10,reg:S.L.405.01/10,INTERNAL_REF,
reg:S.L.405.01/10,reg:S.L.405.01/10,INTERNAL_REF,
reg:S.L.405.01/10,reg:S.L.405.01/10,INTERNAL_REF,
reg:S.L.405.01/10,reg:S.L.405.01/10,INTERNAL_REF,
reg:S.L.405.01/10,reg:S.L.405.01/10,INTERNAL_REF,
reg:S.L.405.01/10,reg:S.L.405.01/10,INTERNAL_REF,
reg:S.L.405.01/10,reg:S.L.405.01/10,INTERNAL_REF,
reg:S.L.405.01/10,reg:S.L.405.01/10,INTERNAL_REF,
reg:S.L.405.01/10,reg:S.L.405.01/10,INTERNAL_REF,
reg:S.L.405.03/2,law:Cap.405,EXTERNAL_REF,Cap. 405
reg:S.L.405.03/2,art:Cap.405/2,EXTERNAL_REF,Cap. 405
reg:S.L.405.03/2,art:Cap.405/5,EXTERNAL_REF,Cap. 405
reg:S.L.405.03/2,law:Regulation(EC)No300/2008,EXTERNAL_REF,Regulation (EC) No 300/2008
reg:S.L.405.03/2,law:CommissionRegulation(EU)185/2010,EXTERNAL_REF,Commission Regulation (EU) 185/2010
reg:S.L.405.03/2,law:CommissionDecision2010/774/EU,EXTERNAL_REF,Commission Decision 2010/774/EU
reg:S.L.405.03/3,law:ChicagoConvention,EXTERNAL_REF,Chicago Convention
reg:S.L.405.03/3,reg:S.L.405.03/Principal Regulation,INTERNAL_REF,
reg:S.L.405.03/3,reg:S.L.405.03/Principal Regulation,INTERNAL_REF,
reg:S.L.405.03/4,reg:S.L.405.03/Principal Regulation,INTERNAL_REF,
reg:S.L.405.03/5,reg:S.L.405.03/Principal Regulation,INTERNAL_REF,
reg:S.L.405.03/6,reg:S.L.405.03/Principal Regulation,INTERNAL_REF,
reg:S.L.405.03/10,reg:S.L.405.03/4,INTERNAL_REF,
reg:S.L.405.03/14,reg:S.L.405.03/13,INTERNAL_REF,
reg:S.L.405.03/14,reg:S.L.405.03/13,INTERNAL_REF,
reg:S.L.405.03/14,reg:S.L.405.03/13,INTERNAL_REF,
reg:S.L.405.03/17,reg:S.L.405.03/the Schedule,INTERNAL_REF,
reg:S.L.405.03/18,reg:S.L.405.03/17,INTERNAL_REF,
reg:S.L.405.03/18,art:Cap.12/41,EXTERNAL_REF,Cap. 12
reg:S.L.405.03/19,art:Cap.12/466,EXTERNAL_REF,Cap. 12
reg:S.L.405.04/2,law:Cap.405,EXTERNAL_REF,Cap. 405
reg:S.L.405.04/2,art:Cap.490/5,EXTERNAL_REF,Cap. 490
reg:S.L.405.04/2,art:Cap.405/2,EXTERNAL_REF,Cap. 405
reg:S.L.405.04/2,reg:S.L.405.04/Second Schedule,INTERNAL_REF,
reg:S.L.405.04/2,law:Cap.405,EXTERNAL_REF,Cap. 405
reg:S.L.405.04/3,reg:S.L.405.04/First Schedule,INTERNAL_REF,
reg:S.L.405.04/6,reg:S.L.405.04/Second Schedule,INTERNAL_REF,
reg:S.L.405.04/7,reg:S.L.405.04/Second Schedule,INTERNAL_REF,
reg:S.L.405.04/8,reg:S.L.405.04/Second Schedule,INTERNAL_REF,
reg:S.L.405.04/8,reg:S.L.405.04/8,INTERNAL_REF,
reg:S.L.405.04/8,reg:S.L.405.04/8,INTERNAL_REF,
reg:S.L.405.04/10,reg:S.L.405.04/8,INTERNAL_REF,
reg:S.L.405.04/10,reg:S.L.405.04/Second Schedule,INTERNAL_REF,
reg:S.L.405.04/11,reg:S.L.405.04/4,INTERNAL_REF,
reg:S.L.405.04/11,reg:S.L.405.04/Second Schedule,INTERNAL_REF,
reg:S.L.405.04/11,reg:S.L.405.04/Second Schedule,INTERNAL_REF,
reg:S.L.405.04/11A,reg:S.L.405.04/Second Schedule,INTERNAL_REF,
reg:S.L.405.04/11A,reg:S.L.405.04/Second Schedule,INTERNAL_REF,
reg:S.L.405.04/11A,reg:S.L.405.04/Second Schedule,INTERNAL_REF,
reg:S.L.405.04/11A,reg:S.L.405.04/11A,INTERNAL_REF,
reg:S.L.405.04/11A,reg:S.L.405.04/11A,INTERNAL_REF,
