id,label,type
law:Directive(EU)2018/1673,law:Directive(EU)2018/1673,law
reg:S.L.217.21/13,reg:S.L.217.21/13,unknown
reg:S.L.370.15/Schedule I,reg:S.L.370.15/Schedule I,unknown
reg:S.L.452.02/4,reg:S.L.452.02/4,unknown
art:Cap.405/8,art:Cap.405/8,article
reg:S.L.65.15/Fifteenth Schedule,reg:S.L.65.15/Fifteenth Schedule,unknown
art:PublicLottoOrdinance(Cap.70)/11,art:PublicLottoOrdinance(Cap.70)/11,article
reg:S.L.458.20/18,reg:S.L.458.20/18,unknown
art:Cap.101/Part IV,art:Cap.101/Part IV,article
reg:S.L.403.16/18G,reg:S.L.403.16/18G,unknown
law:Cap.373,law:Cap.373,law
reg:S.L.653.04/4B,reg:S.L.653.04/4B,unknown
reg:S.L.601.03/179,reg:S.L.601.03/179,unknown
law:LegalNotice194of2013,law:LegalNotice194of2013,law
reg:S.L.409.02/Schedule II,reg:S.L.409.02/Schedule II,unknown
reg:S.L.623.07/Part II of the First Schedule,reg:S.L.623.07/Part II of the First Schedule,unknown
reg:S.L.281.07/no Section,reg:S.L.281.07/no Section,unknown
reg:S.L.607.03/52,reg:S.L.607.03/52,unknown
reg:S.L.646.20/7,reg:S.L.646.20/7,unknown
art:Cap.435/3,art:Cap.435/3,article
reg:S.L.337.47/4,reg:S.L.337.47/4,unknown
art:Cap.458/111,art:Cap.458/111,article
art:Cap.593/5,art:Cap.593/5,article
reg:S.L.646.17/Schedule IV,reg:S.L.646.17/Schedule IV,unknown
art:Cap.463/17,art:Cap.463/17,article
reg:S.L.595.13/4,reg:S.L.595.13/4,unknown
reg:S.L.363.48/3,reg:S.L.363.48/3,unknown
art:Cap.318/42A,art:Cap.318/42A,article
reg:S.L.458.44/7,reg:S.L.458.44/7,unknown
reg:S.L.415.05/15,reg:S.L.415.05/15,unknown
reg:S.L.549.51/4,reg:S.L.549.51/4,unknown
reg:S.L.581.01/15,reg:S.L.581.01/15,unknown
art:Cap.33/11,art:Cap.33/11,article
art:Cap.528/27,art:Cap.528/27,article
reg:S.L.458.34/4A,reg:S.L.458.34/4A,unknown
reg:S.L.499.01/13,reg:S.L.499.01/13,unknown
reg:S.L.123.79/7,reg:S.L.123.79/7,unknown
art:Cap.321/7A,art:Cap.321/7A,article
reg:S.L.552.17/6,reg:S.L.552.17/6,unknown
reg:S.L.10.17/53,reg:S.L.10.17/53,unknown
reg:S.L.427.26/6,reg:S.L.427.26/6,unknown
reg:S.L.549.165/2,reg:S.L.549.165/2,unknown
reg:S.L.492.02/14,reg:S.L.492.02/14,unknown
art:Cap.12/331,art:Cap.12/331,article
reg:S.L.327.368/3,reg:S.L.327.368/3,unknown
reg:S.L.499.03/4,reg:S.L.499.03/4,unknown
law:Cap.244,law:Cap.244,law
"law:EuropeanPassportRightsforInsuranceandReinsuranceUndertakingsRegulations,2015","law:EuropeanPassportRightsforInsuranceandReinsuranceUndertakingsRegulations,2015",law
law:Directive(EU)2019/1937,law:Directive(EU)2019/1937,law
"reg:S.L.499.09/Fifth Schedule, paragraph 4(7)","reg:S.L.499.09/Fifth Schedule, paragraph 4(7)",unknown
art:Cap.628/7A,art:Cap.628/7A,article
art:theConstitution/119,art:theConstitution/119,article
reg:S.L.623.09/14,reg:S.L.623.09/14,unknown
reg:S.L.16/Form Q,reg:S.L.16/Form Q,unknown
art:Cap.16/1712F,art:Cap.16/1712F,article
art:SixthScheduletoCap.382/8,art:SixthScheduletoCap.382/8,article
art:Single-UsePlasticFrameworkRegulations/3,art:Single-UsePlasticFrameworkRegulations/3,article
reg:S.L.427.35/28,reg:S.L.427.35/28,unknown
art:Cap.13/2,art:Cap.13/2,article
art:theConstitution/103,art:theConstitution/103,article
art:Cap.16/2095F,art:Cap.16/2095F,article
reg:S.L.363.88/3,reg:S.L.363.88/3,unknown
art:Regulation(EU)No.2019/515/9,art:Regulation(EU)No.2019/515/9,article
reg:S.L.607.03/12,reg:S.L.607.03/12,unknown
art:Cap.12/382,art:Cap.12/382,article
reg:S.L.55.06/17,reg:S.L.55.06/17,unknown
art:Cap.347/43,art:Cap.347/43,article
reg:S.L.123.34/19,reg:S.L.123.34/19,unknown
art:Cap.233/18,art:Cap.233/18,article
reg:S.L.281.03/11,reg:S.L.281.03/11,unknown
art:Cap.389/21,art:Cap.389/21,article
art:Cap.217/35,art:Cap.217/35,article
reg:S.L.234.51/31,reg:S.L.234.51/31,unknown
reg:S.L.123.169/21,reg:S.L.123.169/21,unknown
reg:S.L.458.31/9,reg:S.L.458.31/9,unknown
law:Cap.324,law:Cap.324,law
reg:S.L.483.02/Schedule II,reg:S.L.483.02/Schedule II,unknown
art:Cap.540/2,art:Cap.540/2,article
art:Cap.597/127,art:Cap.597/127,article
art:AdministrativeJusticeAct(Cap.490)/25,art:AdministrativeJusticeAct(Cap.490)/25,article
art:Cap.625/3,art:Cap.625/3,article
law:S.L.363.160,law:S.L.363.160,law
art:Cap.614/4,art:Cap.614/4,article
art:Cap.645/4,art:Cap.645/4,article
art:Directive2001/83/EC/10a,art:Directive2001/83/EC/10a,article
reg:S.L.460.24/3,reg:S.L.460.24/3,unknown
art:Regulation(EU)No.1093/2010/1,art:Regulation(EU)No.1093/2010/1,article
art:Cap.548/59,art:Cap.548/59,article
art:Cap.641/56,art:Cap.641/56,article
law:S.L.639.05,law:S.L.639.05,law
art:MiCARegulation/92,art:MiCARegulation/92,article
reg:S.L.217.04/16,reg:S.L.217.04/16,unknown
reg:S.L.220.03/Part 1 of the Second Schedule,reg:S.L.220.03/Part 1 of the Second Schedule,unknown
reg:S.L.123.144/11,reg:S.L.123.144/11,unknown
art:Cap.321/22,art:Cap.321/22,article
reg:S.L.16/1403,reg:S.L.16/1403,unknown
reg:S.L.628.01/42,reg:S.L.628.01/42,unknown
reg:S.L.499.01/136,reg:S.L.499.01/136,unknown
reg:S.L.36.16/11,reg:S.L.36.16/11,unknown
reg:S.L.371.17/125,reg:S.L.371.17/125,unknown
law:Regulation(EC)No1082/2006,law:Regulation(EC)No1082/2006,law
art:Cap.376/12,art:Cap.376/12,article
reg:S.L.653.05/8,reg:S.L.653.05/8,unknown
reg:S.L.545.38/18,reg:S.L.545.38/18,unknown
art:Cap.490/Part II,art:Cap.490/Part II,article
law:ActXXIof2020,law:ActXXIof2020,law
art:Cap.220/134,art:Cap.220/134,article
reg:S.L.327.28/1,reg:S.L.327.28/1,unknown
art:Cap.16/1031,art:Cap.16/1031,article
reg:S.L.325.07/2,reg:S.L.325.07/2,unknown
reg:S.L.371.12/38,reg:S.L.371.12/38,unknown
reg:S.L.545.22/22,reg:S.L.545.22/22,unknown
reg:S.L.123.67/15,reg:S.L.123.67/15,unknown
art:Cap.409/4,art:Cap.409/4,article
art:Cap.391/Schedule 2,art:Cap.391/Schedule 2,article
reg:S.L.499.44/(8),reg:S.L.499.44/(8),unknown
reg:S.L.597.04/89,reg:S.L.597.04/89,unknown
art:Cap.356/50,art:Cap.356/50,article
reg:S.L.111.01/36,reg:S.L.111.01/36,unknown
art:Cap.16/2095G,art:Cap.16/2095G,article
reg:S.L.345.22/6,reg:S.L.345.22/6,unknown
reg:S.L.35.27/2,reg:S.L.35.27/2,unknown
reg:S.L.646.14/Schedule IV,reg:S.L.646.14/Schedule IV,unknown
reg:S.L.111.02/20,reg:S.L.111.02/20,unknown
reg:S.L.628.01/80,reg:S.L.628.01/80,unknown
reg:S.L.123.15/4,reg:S.L.123.15/4,unknown
art:Cap.31/17,art:Cap.31/17,article
art:Cap.487/11,art:Cap.487/11,article
reg:S.L.365.22/5,reg:S.L.365.22/5,unknown
reg:S.L.36.39/3,reg:S.L.36.39/3,unknown
art:Cap.439/13,art:Cap.439/13,article
reg:S.L.427.60/18,reg:S.L.427.60/18,unknown
reg:S.L.260.06/2,reg:S.L.260.06/2,unknown
art:Cap.495/11,art:Cap.495/11,article
art:Directive2004/18/EC/50,art:Directive2004/18/EC/50,article
art:Cap.325/6,art:Cap.325/6,article
reg:S.L.9.15/13,reg:S.L.9.15/13,unknown
law:DevelopmentPlanningAct,law:DevelopmentPlanningAct,law
reg:S.L.545.20/Second Schedule,reg:S.L.545.20/Second Schedule,unknown
art:Cap.619/14,art:Cap.619/14,article
art:CouncilDirective(EU)2020/262/54,art:CouncilDirective(EU)2020/262/54,article
reg:S.L.452.03/8,reg:S.L.452.03/8,unknown
art:Cap.16/196,art:Cap.16/196,article
reg:S.L.10.02/3,reg:S.L.10.02/3,unknown
reg:S.L.123.157/the Schedule,reg:S.L.123.157/the Schedule,unknown
art:MinimumStandardsonSanctionsandMeasuresagainstEmployersofIllegallyStayingThird-CountryNationalsRegulations/7,art:MinimumStandardsonSanctionsandMeasuresagainstEmployersofIllegallyStayingThird-CountryNationalsRegulations/7,article
reg:S.L.427.47/Section I of the Schedule,reg:S.L.427.47/Section I of the Schedule,unknown
reg:S.L.123.14/paragraph 2(b)(ii) of Article 10,reg:S.L.123.14/paragraph 2(b)(ii) of Article 10,unknown
reg:S.L.552.08/Schedule I,reg:S.L.552.08/Schedule I,unknown
art:Regulation(EU)No181/2011/2,art:Regulation(EU)No181/2011/2,article
art:EuropeanConventiononHumanRights/6,art:EuropeanConventiononHumanRights/6,article
reg:S.L.424.15/20,reg:S.L.424.15/20,unknown
law:Regulation(EC)No2560/2001,law:Regulation(EC)No2560/2001,law
reg:S.L.499.09/86,reg:S.L.499.09/86,unknown
reg:S.L.378.10/22C,reg:S.L.378.10/22C,unknown
art:Cap.607/3,art:Cap.607/3,article
reg:S.L.370.24/7,reg:S.L.370.24/7,unknown
reg:S.L.549.30/11,reg:S.L.549.30/11,unknown
reg:S.L.601.03/14,reg:S.L.601.03/14,unknown
reg:S.L.549.44/VII(a),reg:S.L.549.44/VII(a),unknown
reg:S.L.595.14/2,reg:S.L.595.14/2,unknown
reg:S.L.363.19/8,reg:S.L.363.19/8,unknown
reg:S.L.386.27/23,reg:S.L.386.27/23,unknown
art:SolvencyIIDirective/256,art:SolvencyIIDirective/256,article
reg:S.L.433.03/VIII,reg:S.L.433.03/VIII,unknown
reg:S.L.549.169/2,reg:S.L.549.169/2,unknown
reg:S.L.590.01/2,reg:S.L.590.01/2,unknown
art:Cap.16/1628,art:Cap.16/1628,article
art:Cap.487/25,art:Cap.487/25,article
reg:S.L.415.03/11,reg:S.L.415.03/11,unknown
reg:S.L.549.28/Schedule,reg:S.L.549.28/Schedule,unknown
reg:S.L.117.14/Second Schedule,reg:S.L.117.14/Second Schedule,unknown
reg:S.L.376.09/14,reg:S.L.376.09/14,unknown
reg:S.L.458.34/11,reg:S.L.458.34/11,unknown
reg:S.L.552.17/38,reg:S.L.552.17/38,unknown
art:Cap.649/17,art:Cap.649/17,article
reg:S.L.327.117/16,reg:S.L.327.117/16,unknown
reg:S.L.370.48/39,reg:S.L.370.48/39,unknown
reg:S.L.363.55/5,reg:S.L.363.55/5,unknown
reg:S.L.458.64/21,reg:S.L.458.64/21,unknown
reg:S.L.65.22/Annex A,reg:S.L.65.22/Annex A,unknown
law:CommissionDirective2002/72/EC,law:CommissionDirective2002/72/EC,law
reg:S.L.418.06/6,reg:S.L.418.06/6,unknown
art:Directive(EU)2016/680/36,art:Directive(EU)2016/680/36,article
reg:S.L.549.27/39,reg:S.L.549.27/39,unknown
art:Cap.281/6,art:Cap.281/6,article
art:Cap.521/5,art:Cap.521/5,article
reg:S.L.427.59/5,reg:S.L.427.59/5,unknown
reg:S.L.441.07/47B,reg:S.L.441.07/47B,unknown
reg:S.L.499.01/101,reg:S.L.499.01/101,unknown
reg:S.L.439.20/37,reg:S.L.439.20/37,unknown
art:Cap.360/21,art:Cap.360/21,article
law:Cap.564,law:Cap.564,law
reg:S.L.9.11/7,reg:S.L.9.11/7,unknown
reg:S.L.499.49/4,reg:S.L.499.49/4,unknown
law:Cap.500,law:Cap.500,law
art:Cap.16/1541,art:Cap.16/1541,article
reg:S.L.403.24/10a,reg:S.L.403.24/10a,unknown
reg:S.L.601.05/154,reg:S.L.601.05/154,unknown
reg:S.L.601.11/10,reg:S.L.601.11/10,unknown
reg:S.L.365.11/51,reg:S.L.365.11/51,unknown
art:Cap.331/49,art:Cap.331/49,article
reg:S.L.458.23/(5),reg:S.L.458.23/(5),unknown
art:DangerousDrugsOrdinance(Cap.101)/30,art:DangerousDrugsOrdinance(Cap.101)/30,article
art:Cap.549/53,art:Cap.549/53,article
art:Cap.55/74,art:Cap.55/74,article
reg:S.L.327.304/12,reg:S.L.327.304/12,unknown
law:Directive90/667/EEC,law:Directive90/667/EEC,law
art:Cap.639/11,art:Cap.639/11,article
reg:S.L.260.03/28,reg:S.L.260.03/28,unknown
art:MiCARegulation/24,art:MiCARegulation/24,article
reg:S.L.545.08/5,reg:S.L.545.08/5,unknown
reg:S.L.123.08/20,reg:S.L.123.08/20,unknown
reg:S.L.16.04/2,reg:S.L.16.04/2,unknown
reg:S.L.433.10/Schedule VII,reg:S.L.433.10/Schedule VII,unknown
law:Cap.35,law:Cap.35,law
reg:S.L.372.09/Schedule A,reg:S.L.372.09/Schedule A,unknown
reg:S.L.399.48/28,reg:S.L.399.48/28,unknown
art:Cap.525/3,art:Cap.525/3,article
reg:S.L.16/Form F,reg:S.L.16/Form F,unknown
reg:S.L.234.47/12,reg:S.L.234.47/12,unknown
art:Cap.318/131,art:Cap.318/131,article
art:Directive87/18/EEC/1,art:Directive87/18/EEC/1,article
reg:S.L.495.01/17,reg:S.L.495.01/17,unknown
reg:S.L.549.07/9,reg:S.L.549.07/9,unknown
reg:S.L.242.02/2,reg:S.L.242.02/2,unknown
law:WaterPolicyFrameworkRegulations,law:WaterPolicyFrameworkRegulations,law
law:CommissionDelegatedRegulation(EU)2015/96,law:CommissionDelegatedRegulation(EU)2015/96,law
reg:S.L.433.03/IV(A)I(18.2),reg:S.L.433.03/IV(A)I(18.2),unknown
law:Cap.135,law:Cap.135,law
reg:S.L.449.47/1,reg:S.L.449.47/1,unknown
art:Cap.12/22,art:Cap.12/22,article
art:Cap.125/12,art:Cap.125/12,article
art:Cap.31/90A,art:Cap.31/90A,article
reg:S.L.123.32/2,reg:S.L.123.32/2,unknown
reg:S.L.123.183/10,reg:S.L.123.183/10,unknown
reg:S.L.363.140/8,reg:S.L.363.140/8,unknown
reg:S.L.646.28/1,reg:S.L.646.28/1,unknown
art:Cap.234/17,art:Cap.234/17,article
reg:S.L.327.730/1,reg:S.L.327.730/1,unknown
art:ModelLaw/17,art:ModelLaw/17,article
art:Cap.632/10,art:Cap.632/10,article
reg:S.L.573.03/13,reg:S.L.573.03/13,unknown
reg:S.L.499.52/Part I of the Second Schedule,reg:S.L.499.52/Part I of the Second Schedule,unknown
reg:S.L.586.14/9,reg:S.L.586.14/9,unknown
reg:S.L.439.09/19,reg:S.L.439.09/19,unknown
reg:S.L.499.25/8,reg:S.L.499.25/8,unknown
reg:S.L.627.03/point 2 of Section I of this Annex,reg:S.L.627.03/point 2 of Section I of this Annex,unknown
art:Cap.534/3,art:Cap.534/3,article
reg:S.L.549.31/7,reg:S.L.549.31/7,unknown
reg:S.L.363.170/Schedule,reg:S.L.363.170/Schedule,unknown
reg:S.L.424.27/2,reg:S.L.424.27/2,unknown
law:HAP175/96,law:HAP175/96,law
reg:S.L.427.34/14,reg:S.L.427.34/14,unknown
reg:S.L.499.22/8,reg:S.L.499.22/8,unknown
art:Cap.634/3,art:Cap.634/3,article
reg:S.L.646.08/10,reg:S.L.646.08/10,unknown
art:theCRR/92,art:theCRR/92,article
art:Cap.220/28,art:Cap.220/28,article
reg:S.L.65.21/27,reg:S.L.65.21/27,unknown
reg:S.L.123.183/11,reg:S.L.123.183/11,unknown
art:Cap.492/15,art:Cap.492/15,article
art:Cap.171/15,art:Cap.171/15,article
law:EUReg(EU)347/2013,law:EUReg(EU)347/2013,law
reg:S.L.595.13/26,reg:S.L.595.13/26,unknown
reg:S.L.370.19/13,reg:S.L.370.19/13,unknown
reg:S.L.234.23/5,reg:S.L.234.23/5,unknown
art:Cap.482/7,art:Cap.482/7,article
art:Cap.442/97,art:Cap.442/97,article
reg:S.L.378.10/20,reg:S.L.378.10/20,unknown
reg:S.L.449.55/8,reg:S.L.449.55/8,unknown
art:MontrealProtocol/2E,art:MontrealProtocol/2E,article
reg:S.L.535.02/7,reg:S.L.535.02/7,unknown
reg:S.L.449.26/Third Schedule,reg:S.L.449.26/Third Schedule,unknown
reg:S.L.545.27/4,reg:S.L.545.27/4,unknown
reg:S.L.646.08/21,reg:S.L.646.08/21,unknown
reg:S.L.65.11/28,reg:S.L.65.11/28,unknown
art:MISC.AnimalHealthRequirem/point 2.2(a),art:MISC.AnimalHealthRequirem/point 2.2(a),article
law:CommissionRegulation(EC)No1764/86,law:CommissionRegulation(EC)No1764/86,law
law:S.L.350.15,law:S.L.350.15,law
art:Cap.16/1407,art:Cap.16/1407,article
reg:S.L.123.34/16,reg:S.L.123.34/16,unknown
law:S.L.217.07,law:S.L.217.07,law
reg:S.L.545.25/12,reg:S.L.545.25/12,unknown
art:Cap.370/30,art:Cap.370/30,article
art:Cap.199/21,art:Cap.199/21,article
reg:S.L.9.27/1,reg:S.L.9.27/1,unknown
art:Cap.378/104,art:Cap.378/104,article
reg:S.L.623.06/20,reg:S.L.623.06/20,unknown
art:Cap.46/12,art:Cap.46/12,article
law:S.L.465.16,law:S.L.465.16,law
reg:S.L.437.58/19,reg:S.L.437.58/19,unknown
reg:S.L.601.03/80,reg:S.L.601.03/80,unknown
reg:S.L.549.55/20,reg:S.L.549.55/20,unknown
reg:S.L.327.416/5,reg:S.L.327.416/5,unknown
reg:S.L.327.669/Statute 3,reg:S.L.327.669/Statute 3,unknown
reg:S.L.234.40/13,reg:S.L.234.40/13,unknown
reg:S.L.499.56/88,reg:S.L.499.56/88,unknown
reg:S.L.458.42/13,reg:S.L.458.42/13,unknown
art:Cap.235/Schedule A,art:Cap.235/Schedule A,article
reg:S.L.327.267/4,reg:S.L.327.267/4,unknown
art:Cap.387/22,art:Cap.387/22,article
reg:S.L.123.205/4,reg:S.L.123.205/4,unknown
art:theCouncilRegulation/29,art:theCouncilRegulation/29,article
reg:S.L.499.01/Seventh Schedule,reg:S.L.499.01/Seventh Schedule,unknown
reg:S.L.171.02/Fourth Schedule,reg:S.L.171.02/Fourth Schedule,unknown
law:Cap.296,law:Cap.296,law
art:Cap.16/1140,art:Cap.16/1140,article
law:S.L.549.26,law:S.L.549.26,law
reg:S.L.424.21/9,reg:S.L.424.21/9,unknown
art:Cap.345/Part II,art:Cap.345/Part II,article
reg:S.L.234.42/13,reg:S.L.234.42/13,unknown
reg:S.L.386.15/7,reg:S.L.386.15/7,unknown
art:Cap.465/45,art:Cap.465/45,article
law:EuropeanCharterforSmallEnterprises,law:EuropeanCharterforSmallEnterprises,law
reg:S.L.101.02/8,reg:S.L.101.02/8,unknown
reg:S.L.427.36/Schedule VI,reg:S.L.427.36/Schedule VI,unknown
reg:S.L.427.75/1,reg:S.L.427.75/1,unknown
reg:S.L.318.18/3,reg:S.L.318.18/3,unknown
art:Cap.527/9,art:Cap.527/9,article
art:Cap.514/36,art:Cap.514/36,article
reg:S.L.458.35/58,reg:S.L.458.35/58,unknown
art:Cap.356/8,art:Cap.356/8,article
reg:S.L.363.67/these Bye-Laws,reg:S.L.363.67/these Bye-Laws,unknown
art:Cap.630/19,art:Cap.630/19,article
art:NotificationProcedureRegulations/2,art:NotificationProcedureRegulations/2,article
law:EuropeanUnionAct,law:EuropeanUnionAct,law
reg:S.L.365.09/First Schedule,reg:S.L.365.09/First Schedule,unknown
reg:S.L.425.14/25,reg:S.L.425.14/25,unknown
reg:S.L.601.05/57,reg:S.L.601.05/57,unknown
reg:S.L.16/1981,reg:S.L.16/1981,unknown
reg:S.L.161.137/5,reg:S.L.161.137/5,unknown
art:Cap.387/74,art:Cap.387/74,article
art:Cap.67/10,art:Cap.67/10,article
reg:S.L.382.04/25,reg:S.L.382.04/25,unknown
art:Cap.442/Part I of this Schedule,art:Cap.442/Part I of this Schedule,article
reg:S.L.370.24/17,reg:S.L.370.24/17,unknown
reg:S.L.417.01/10,reg:S.L.417.01/10,unknown
art:Cap.159/7,art:Cap.159/7,article
reg:S.L.330.14/7,reg:S.L.330.14/7,unknown
reg:S.L.549.20/8,reg:S.L.549.20/8,unknown
art:Cap.16/1697,art:Cap.16/1697,article
art:Cap.560/Act,art:Cap.560/Act,article
art:Cap.338/2,art:Cap.338/2,article
reg:S.L.370.25/Schedule,reg:S.L.370.25/Schedule,unknown
reg:S.L.123.168/2,reg:S.L.123.168/2,unknown
art:OccupationalPensionsDirective/45,art:OccupationalPensionsDirective/45,article
art:Cap.9/114,art:Cap.9/114,article
reg:S.L.552.09/Schedule VI,reg:S.L.552.09/Schedule VI,unknown
reg:S.L.370.30/30,reg:S.L.370.30/30,unknown
reg:S.L.499.09/7,reg:S.L.499.09/7,unknown
reg:S.L.379.08/12,reg:S.L.379.08/12,unknown
reg:S.L.433.03/2,reg:S.L.433.03/2,unknown
reg:S.L.123.192/6,reg:S.L.123.192/6,unknown
art:Cap.387/9,art:Cap.387/9,article
art:Cap.621/26,art:Cap.621/26,article
art:Cap.487/57,art:Cap.487/57,article
reg:S.L.123.09/21,reg:S.L.123.09/21,unknown
reg:S.L.511.03/6,reg:S.L.511.03/6,unknown
art:Cap.220/148,art:Cap.220/148,article
art:Regulation(EU)2019/943/50,art:Regulation(EU)2019/943/50,article
reg:S.L.12.09/20,reg:S.L.12.09/20,unknown
reg:S.L.433.36/Schedules II,reg:S.L.433.36/Schedules II,unknown
reg:S.L.117.31/Third Schedule,reg:S.L.117.31/Third Schedule,unknown
reg:S.L.276.08/45,reg:S.L.276.08/45,unknown
reg:S.L.433.33/3,reg:S.L.433.33/3,unknown
reg:S.L.260.03/60,reg:S.L.260.03/60,unknown
art:CouncilRegulation(EC)No4/2009/45,art:CouncilRegulation(EC)No4/2009/45,article
art:Cap.125/9,art:Cap.125/9,article
art:Cap.619/40,art:Cap.619/40,article
art:Cap.545/33,art:Cap.545/33,article
reg:S.L.123.184/6,reg:S.L.123.184/6,unknown
art:Cap.391/Schedule 4(1)(b),art:Cap.391/Schedule 4(1)(b),article
art:Cap.387/49,art:Cap.387/49,article
reg:S.L.585.01/91,reg:S.L.585.01/91,unknown
reg:S.L.123.42/20,reg:S.L.123.42/20,unknown
reg:S.L.427.28/Third Schedule,reg:S.L.427.28/Third Schedule,unknown
reg:S.L.499.24/33,reg:S.L.499.24/33,unknown
reg:S.L.477.01/2,reg:S.L.477.01/2,unknown
art:Cap.234/13,art:Cap.234/13,article
art:Cap.451/4,art:Cap.451/4,article
reg:S.L.10.02/2,reg:S.L.10.02/2,unknown
reg:S.L.327.467/4,reg:S.L.327.467/4,unknown
reg:S.L.499.23/37,reg:S.L.499.23/37,unknown
art:Cap.10/175,art:Cap.10/175,article
art:Cap.639/the Act,art:Cap.639/the Act,article
art:Regulation(EU)No1093/2010/19,art:Regulation(EU)No1093/2010/19,article
art:Cap.209/XVIII,art:Cap.209/XVIII,article
art:Cap.585/16,art:Cap.585/16,article
art:Regulation(EU)2019/943/2,art:Regulation(EU)2019/943/2,article
art:Directive2013/36/EU(CRD)/3,art:Directive2013/36/EU(CRD)/3,article
reg:S.L.123.195/10,reg:S.L.123.195/10,unknown
art:Cap.474/3,art:Cap.474/3,article
law:L.N.375of2020,law:L.N.375of2020,law
art:ActXXI.2022/16,art:ActXXI.2022/16,article
reg:S.L.217.22/9,reg:S.L.217.22/9,unknown
art:Cap.418/Part VI,art:Cap.418/Part VI,article
art:Cap.425/16,art:Cap.425/16,article
reg:S.L.460.06/3,reg:S.L.460.06/3,unknown
reg:S.L.65.18/14,reg:S.L.65.18/14,unknown
reg:S.L.371.19/14,reg:S.L.371.19/14,unknown
law:S.L.452.91,law:S.L.452.91,law
art:Cap.31/120D,art:Cap.31/120D,article
reg:S.L.439.16/Schedules B to I,reg:S.L.439.16/Schedules B to I,unknown
reg:S.L.427.35/11,reg:S.L.427.35/11,unknown
reg:S.L.460.02/3,reg:S.L.460.02/3,unknown
"reg:S.L.549.53/Fourth Schedule, Part B","reg:S.L.549.53/Fourth Schedule, Part B",unknown
art:Cap.31/5,art:Cap.31/5,article
reg:S.L.65.15/Twelfth Schedule,reg:S.L.65.15/Twelfth Schedule,unknown
reg:S.L.499.17/4,reg:S.L.499.17/4,unknown
reg:S.L.595.40/11,reg:S.L.595.40/11,unknown
reg:S.L.406.18/8,reg:S.L.406.18/8,unknown
art:Cap.382/Schedule Five G,art:Cap.382/Schedule Five G,article
art:Cap.209/Schedule H,art:Cap.209/Schedule H,article
reg:S.L.123.198/rule 4,reg:S.L.123.198/rule 4,unknown
law:Cap.41,law:Cap.41,law
reg:S.L.463.41/2,reg:S.L.463.41/2,unknown
reg:S.L.65.15/26,reg:S.L.65.15/26,unknown
art:Cap.478/22,art:Cap.478/22,article
reg:S.L.415.04/4,reg:S.L.415.04/4,unknown
reg:S.L.552.17/76,reg:S.L.552.17/76,unknown
art:Cap.16/1461,art:Cap.16/1461,article
art:Cap.164/First Schedule,art:Cap.164/First Schedule,article
art:Cap.599/14,art:Cap.599/14,article
law:CouncilRegulation(EC)No.111/2005,law:CouncilRegulation(EC)No.111/2005,law
reg:S.L.458.61/5,reg:S.L.458.61/5,unknown
reg:S.L.499.09/62,reg:S.L.499.09/62,unknown
reg:S.L.439.23/1,reg:S.L.439.23/1,unknown
art:Cap.244/4,art:Cap.244/4,article
reg:S.L.403.15/5,reg:S.L.403.15/5,unknown
reg:S.L.327.371/5,reg:S.L.327.371/5,unknown
law:Regulation(EU)2018/956,law:Regulation(EU)2018/956,law
reg:S.L.123.123/24,reg:S.L.123.123/24,unknown
"art:GamingAct,2018/1","art:GamingAct,2018/1",article
law:Regulation(EC)No1/2003,law:Regulation(EC)No1/2003,law
reg:S.L.549.161/4,reg:S.L.549.161/4,unknown
art:CRR/197,art:CRR/197,article
art:Cap.16/32,art:Cap.16/32,article
reg:S.L.499.04/4,reg:S.L.499.04/4,unknown
reg:S.L.595.39/4,reg:S.L.595.39/4,unknown
law:CommissionDelegatedRegulation(EU)2015/208,law:CommissionDelegatedRegulation(EU)2015/208,law
reg:S.L.234.42/149,reg:S.L.234.42/149,unknown
art:Cap.16/1872,art:Cap.16/1872,article
art:Cap.12/155,art:Cap.12/155,article
reg:S.L.487.08/9,reg:S.L.487.08/9,unknown
art:Cap.575/10,art:Cap.575/10,article
reg:S.L.447.03/3,reg:S.L.447.03/3,unknown
law:S.L.251.01,law:S.L.251.01,law
art:Cap.442/103,art:Cap.442/103,article
art:theConvention/24,art:theConvention/24,article
reg:S.L.378.12/Part I of the Third Schedule,reg:S.L.378.12/Part I of the Third Schedule,unknown
art:Cap.13/109,art:Cap.13/109,article
art:Cap.13/226,art:Cap.13/226,article
art:IUURegulation/2,art:IUURegulation/2,article
reg:S.L.379.08/12A,reg:S.L.379.08/12A,unknown
law:EuropeanUnionCouncilDirective64/432/EEC,law:EuropeanUnionCouncilDirective64/432/EEC,law
reg:S.L.463.04/6,reg:S.L.463.04/6,unknown
art:Cap.12/20,art:Cap.12/20,article
art:Cap.487/10,art:Cap.487/10,article
reg:S.L.220.03/25,reg:S.L.220.03/25,unknown
reg:S.L.16/51,reg:S.L.16/51,unknown
reg:S.L.424.26/8,reg:S.L.424.26/8,unknown
art:Cap.12/656,art:Cap.12/656,article
reg:S.L.123.76/5,reg:S.L.123.76/5,unknown
reg:S.L.549.60/Schedule I B,reg:S.L.549.60/Schedule I B,unknown
reg:S.L.601.03/237,reg:S.L.601.03/237,unknown
reg:S.L.146.04/(1),reg:S.L.146.04/(1),unknown
art:Cap.10/201,art:Cap.10/201,article
reg:S.L.546.02/11,reg:S.L.546.02/11,unknown
